movieId,title,genres,LastRated,LastRecommended
8782,Northmen - A Viking Saga (2014),Action|Adventure,1435948200,1970-01-01
8783,Superfast! (2015),(no genres listed),1447785000,1970-01-01
8784,Reality (2014),Comedy,1479493800,1970-01-01
8785,Julia (2014),Horror|Thriller,1479321000,1970-01-01
8786,Focus (2015),Comedy|Crime|Drama|Romance,1526581800,1970-01-01
8787,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi,1535653800,1970-01-01
8788,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama,1459103400,1970-01-01
8789,George Carlin: It's Bad for Ya! (2008),Comedy,1526149800,1970-01-01
8790,Tracers (2015),Action,1462127400,1970-01-01
8791,"McFarland, USA (2015)",Drama,1473445800,1970-01-01
8792,Unfinished Business (2015),Comedy,1516127400,1970-01-01
8793,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),Action|Animation|Sci-Fi,1498501800,1970-01-01
8794,Run All Night (2015),Action|Crime|Drama|Thriller,1493749800,1970-01-01
8795,Digging Up the Marrow (2014),Drama|Fantasy|Horror|Mystery|Thriller,1493749800,1970-01-01
8796,Clown (2014),Drama|Horror,1493749800,1970-01-01
8797,Cinderella (2015),Children|Drama|Fantasy|Romance,1435948200,1970-01-01
8798,Kidnapping Mr. Heineken (2015),Action|Crime|Drama|Thriller,1464978600,1970-01-01
8799,The Cobbler (2015),Comedy|Drama|Fantasy,1517337000,1970-01-01
8800,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi,1537554600,1970-01-01
8801,Pan (2015),Adventure|Children|Fantasy,1474914600,1970-01-01
8802,While We're Young (2014),Comedy|Drama,1520361000,1970-01-01
8803,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller,1523385000,1970-01-01
8804,Insurgent (2015),Action|Sci-Fi|Thriller,1525199400,1970-01-01
8805,La vÃÂ©ritÃÂ© si je mens ! (1997),Comedy,1469557800,1970-01-01
8806,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi,1520361000,1970-01-01
8807,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1529865000,1970-01-01
8808,Midnight Special (2015),Drama|Sci-Fi,1525199400,1970-01-01
8809,"Gunman, The (2015)",Action|Thriller,1441391400,1970-01-01
8810,Furious 7 (2015),Action|Crime|Thriller,1515090600,1970-01-01
8811,The Final Girls (2015),Comedy|Horror,1515177000,1970-01-01
8812,Spring (2015),Horror|Romance|Sci-Fi,1493749800,1970-01-01
8813,Power/Rangers (2015),Action|Adventure|Sci-Fi,1430418600,1970-01-01
8814,George Carlin: Life Is Worth Losing (2005),Comedy,1526149800,1970-01-01
8815,Legend No. 17 (2013),Drama,1447353000,1970-01-01
8816,Love and Pigeons (1985),Comedy|Romance,1446575400,1970-01-01
8817,Get Hard (2015),Comedy|Crime,1520361000,1970-01-01
8818,That Sugar Film (2014),Documentary,1459103400,1970-01-01
8819,Saving Santa (2013),Animation|Children|Comedy,1520361000,1970-01-01
8820,The Brain (1969),Comedy|Crime,1520361000,1970-01-01
8821,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy,1520361000,1970-01-01
8822,What Men Talk About (2010),Comedy,1446575400,1970-01-01
8823,Kill Me Three Times (2014),Thriller,1520361000,1970-01-01
8824,Poker Night (2014),Action|Crime|Thriller,1478111400,1970-01-01
8825,Reckless Kelly (1994),Comedy,1519151400,1970-01-01
8826,Willy/Milly (1986),Comedy|Fantasy,1520361000,1970-01-01
8827,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,1487874600,1970-01-01
8828,Last Knights (2015),Action|Adventure,1515090600,1970-01-01
8829,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary,1445625000,1970-01-01
8830,Batman vs. Robin (2015),Action|Adventure|Animation,1429036200,1970-01-01
8831,Libre et assoupi (2014),Comedy,1474309800,1970-01-01
8832,Woman in Gold (2015),Drama,1460053800,1970-01-01
8833,Iliza Shlesinger: Freezing Hot (2015),Comedy,1520361000,1970-01-01
8834,The Road Within (2014),Comedy|Drama,1474223400,1970-01-01
8835,The Malibu Bikini Shop (1986),Comedy,1515090600,1970-01-01
8836,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,1493749800,1970-01-01
8837,Let It Be Me (1995),(no genres listed),1519065000,1970-01-01
8838,Buzzard (2015),Comedy|Drama|Horror,1520361000,1970-01-01
8839,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,1459708200,1970-01-01
8840,Seve (2014),Documentary|Drama,1435948200,1970-01-01
8841,Breathe (2014),Drama,1525199400,1970-01-01
8842,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,1498501800,1970-01-01
8843,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,1520361000,1970-01-01
8844,The Longest Ride (2015),Drama|Romance,1519065000,1970-01-01
8845,Girltrash: All Night Long (2014),Comedy|Crime|Drama,1535740200,1970-01-01
8846,Sword of Vengeance (2014),Action|Adventure|Drama,1454178600,1970-01-01
8847,Lovesick (2014),Comedy|Romance,1448044200,1970-01-01
8848,Danny Collins (2015),Comedy|Drama,1520361000,1970-01-01
8849,The Even Stevens Movie (2003),Children|Comedy,1520361000,1970-01-01
8850,Kite (2014),Action|Crime|Drama|Mystery|Thriller,1475605800,1970-01-01
8851,Man Up (2015),Comedy|Romance,1458930600,1970-01-01
8852,San Andreas (2015),Action|Drama|Thriller,1461868200,1970-01-01
8853,Welcome to Me (2014),Comedy|Drama,1520361000,1970-01-01
8854,Comedy Central Roast of James Franco (2013),Comedy,1489775400,1970-01-01
8855,We Could Be King (2014),Documentary,1430591400,1970-01-01
8856,Hitman: Agent 47 (2015),Action|Crime|Thriller,1481999400,1970-01-01
8857,B/W (2015),Comedy|Crime|Sci-Fi,1474569000,1970-01-01
8858,Ricki and the Flash (2015),Comedy|Drama,1467484200,1970-01-01
8859,Partisan (2015),Drama|Thriller,1464978600,1970-01-01
8860,Infini (2015),Horror|Sci-Fi|Thriller,1474914600,1970-01-01
8861,Pitch Perfect 2 (2015),Comedy,1518287400,1970-01-01
8862,Just Before I Go (2014),Comedy|Drama,1459449000,1970-01-01
8863,Carol (2015),Drama|Romance,1535740200,1970-01-01
8864,Office Romance (1977),Comedy|Romance,1526149800,1970-01-01
8865,Bootleggers (1961),Comedy|Crime,1526149800,1970-01-01
8866,The Lobster (2015),Comedy|Romance|Sci-Fi,1525458600,1970-01-01
8867,GÃÂ¼eros (2014),Comedy|Drama,1525458600,1970-01-01
8868,Maggie (2015),Drama|Horror|Thriller,1467397800,1970-01-01
8869,Hot Pursuit (2015),Action|Comedy,1468002600,1970-01-01
8870,Slow West (2015),Action|Thriller|Western,1493749800,1970-01-01
8871,The Green Inferno (2014),Horror|Thriller,1493749800,1970-01-01
8872,Barely Lethal (2015),Action|Adventure|Comedy,1520361000,1970-01-01
8873,Carry On Don't Lose Your Head (1966),Comedy,1520361000,1970-01-01
8874,What Love Is (2007),Comedy|Romance,1520361000,1970-01-01
8875,The Monkey King (1964),Animation,1444069800,1970-01-01
8876,5 to 7 (2014),Comedy|Drama|Romance,1487442600,1970-01-01
8877,Afonya (1975),Comedy|Drama|Romance,1447525800,1970-01-01
8878,My Love (2006),Animation|Drama,1526149800,1970-01-01
8879,Radio Day (2008),Comedy,1446575400,1970-01-01
8880,The Martian (2015),Adventure|Drama|Sci-Fi,1537122600,1970-01-01
8881,Return to Sender (2015),Thriller,1459535400,1970-01-01
8882,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,1525199400,1970-01-01
8883,Elections Day (2007),Comedy,1447353000,1970-01-01
8884,Youth (2015),Drama,1529260200,1970-01-01
8885,Survivor (2015),Action|Thriller,1525199400,1970-01-01
8886,Hot Girls Wanted (2015),Documentary,1476383400,1970-01-01
8887,That Munchhausen (1979),Comedy|Drama|Fantasy,1447353000,1970-01-01
8888,The Taming of the Scoundrel (1980),Comedy,1526149800,1970-01-01
8889,Phir Hera Pheri (2006),Comedy,1520361000,1970-01-01
8890,Spy (2015),Action|Comedy|Crime,1518287400,1970-01-01
8891,Trainwreck (2015),Comedy|Romance,1518287400,1970-01-01
8892,BMX Bandits (1983),Adventure|Crime|Drama,1514140200,1970-01-01
8893,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,1536777000,1970-01-01
8894,Aloha (2015),Comedy|Drama|Romance,1458585000,1970-01-01
8895,Dragon Blade (2015),Action|Adventure|Drama,1459708200,1970-01-01
8896,Entourage (2015),Comedy,1458585000,1970-01-01
8897,Bitter Lake (2015),Documentary,1446834600,1970-01-01
8898,No Way Jose (2015),Comedy,1478975400,1970-01-01
8899,Ghost Graduation (2012),Comedy,1520361000,1970-01-01
8900,Duck Amuck (1953),Animation|Children|Comedy,1447525800,1970-01-01
8901,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,1535653800,1970-01-01
8902,The Wolfpack (2015),Documentary,1467397800,1970-01-01
8903,Trevor Noah: African American (2013),(no genres listed),1516127400,1970-01-01
8904,Love & Mercy (2014),Drama,1472063400,1970-01-01
8905,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,1534530600,1970-01-01
8906,Pixels (2015),Action|Comedy|Sci-Fi,1525199400,1970-01-01
8907,Fantastic Beasts and Where to Find Them (2016),Fantasy,1535567400,1970-01-01
8908,The Hairdresser (2010),Comedy|Drama,1502044200,1970-01-01
8909,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,1536345000,1970-01-01
8910,Mr. Holmes (2015),Drama|Mystery,1525199400,1970-01-01
8911,The Secret Life of Pets (2016),Animation|Comedy,1529865000,1970-01-01
8912,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,1514140200,1970-01-01
8913,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,1530383400,1970-01-01
8914,The Last Witch Hunter (2015),Action|Adventure|Fantasy,1515177000,1970-01-01
8915,Krampus (2015),Comedy|Fantasy|Horror,1493749800,1970-01-01
8916,Suicide Squad (2016),Action|Crime|Sci-Fi,1537036200,1970-01-01
8917,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,1498847400,1970-01-01
8918,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,1535653800,1970-01-01
8919,Golmaal (2006),Children|Comedy,1520361000,1970-01-01
8920,Bruce Lee: A Warrior's Journey (2000),Documentary,1519065000,1970-01-01
8921,Five Element Ninjas (1982),Action,1479493800,1970-01-01
8922,The Magnificent Ruffians (1979),Action|Drama,1479493800,1970-01-01
8923,Ted 2 (2015),Comedy,1516127400,1970-01-01
8924,Absolutely Anything (2015),Comedy|Sci-Fi,1459708200,1970-01-01
8925,Minions (2015),Adventure|Animation|Children|Comedy,1533580200,1970-01-01
8926,The Silence of the Hams (1994),Comedy|Thriller,1520361000,1970-01-01
8927,Bloodsport III (1996),Action|Thriller,1498415400,1970-01-01
8928,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,1525199400,1970-01-01
8929,Black Mass (2015),Crime|Drama,1516127400,1970-01-01
8930,Spectre (2015),Action|Adventure|Crime,1525199400,1970-01-01
8931,The Professional: Golgo 13 (1983),Action|Animation|Crime,1455820200,1970-01-01
8932,Mortal Kombat: The Journey Begins (1995),Action|Animation,1519151400,1970-01-01
8933,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,1518114600,1970-01-01
8934,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,1520361000,1970-01-01
8935,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,1520361000,1970-01-01
8936,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,1520361000,1970-01-01
8937,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,1520361000,1970-01-01
8938,Gabriel Iglesias: Hot and Fluffy (2007),Comedy,1516127400,1970-01-01
8939,George Carlin: Back in Town (1996),Comedy,1526149800,1970-01-01
8940,George Carlin: You Are All Diseased (1999),Comedy,1526149800,1970-01-01
8941,Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi,1519151400,1970-01-01
8942,Larry David: Curb Your Enthusiasm (1999),Comedy,1457807400,1970-01-01
8943,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,1518719400,1970-01-01
8944,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,1520361000,1970-01-01
8945,Jeff Dunham: All Over the Map (2014),Comedy,1516127400,1970-01-01
8946,The FP (2012),Comedy,1467570600,1970-01-01
8947,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children,1529865000,1970-01-01
8948,Steve Jobs (2015),Drama,1537036200,1970-01-01
8949,Macbeth (2015),Drama,1518114600,1970-01-01
8950,Vacation (2015),Adventure|Comedy,1516127400,1970-01-01
8951,Creep (2014),Horror|Thriller,1525199400,1970-01-01
8952,The Face of an Angel (2015),Drama,1459103400,1970-01-01
8953,Wild Horses (2015),Crime|Drama,1486319400,1970-01-01
8954,Search Party (2014),Comedy,1461954600,1970-01-01
8955,The Squeeze (2015),Comedy|Drama,1481049000,1970-01-01
8956,Careful What You Wish For (2015),Thriller,1478284200,1970-01-01
8957,Robot Overlords (2014),Action|Adventure|Sci-Fi,1462041000,1970-01-01
8958,Bad Asses on the Bayou (2015),Action|Comedy,1451673000,1970-01-01
8959,The Eye: Infinity (2005),Horror,1520361000,1970-01-01
8960,Kiss me Kismet (2006),Comedy|Romance,1435948200,1970-01-01
8961,Da geht noch was! (2013),Comedy|Drama|Romance,1435948200,1970-01-01
8962,Villain (1971),Crime|Drama|Thriller,1523385000,1970-01-01
8963,The Lovers (2015),Action|Adventure|Romance|Sci-Fi,1478111400,1970-01-01
8964,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,1537036200,1970-01-01
8965,God Loves Caviar (2012),Adventure,1529260200,1970-01-01
8966,Mortuary (1983),Horror,1533839400,1970-01-01
8967,April Morning (1988),Drama,1519237800,1970-01-01
8968,Amy (2015),Documentary,1496169000,1970-01-01
8969,That Demon Within (2014),Crime|Thriller,1498501800,1970-01-01
8970,Carnival Magic (1981),Drama|Fantasy,1492885800,1970-01-01
8971,Magic Mike XXL (2015),Comedy|Drama,1455301800,1970-01-01
8972,The Jungle Book (2016),Adventure|Drama|Fantasy,1522953000,1970-01-01
8973,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Action|Adventure|Animation,1519065000,1970-01-01
8974,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,1536777000,1970-01-01
8975,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,1535653800,1970-01-01
8976,Sorrow (2015),Crime|Drama|Horror,1436898600,1970-01-01
8977,7 Days in Hell (2015),Comedy,1464114600,1970-01-01
8978,The Walk (2015),Adventure|Drama|Thriller,1514140200,1970-01-01
8979,13 Hours (2016),Drama,1519497000,1970-01-01
8980,There Will Come a Day (2013),Comedy|Drama,1525458600,1970-01-01
8981,The Opposite Sex (2014),Comedy,1450204200,1970-01-01
8982,The Gallows (2015),Horror|Thriller,1493749800,1970-01-01
8983,Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi,1479493800,1970-01-01
8984,Feast (2014),Animation|Children|Comedy|Drama|Romance,1498501800,1970-01-01
8985,Joe Dirt 2: Beautiful Loser (2015),Comedy,1450377000,1970-01-01
8986,Return to Treasure Island (1988),Adventure|Animation|Comedy,1526149800,1970-01-01
8987,Nasu: Summer in Andalusia (2003),Animation,1447439400,1970-01-01
8988,Dark Places (2015),Drama|Mystery|Thriller,1477593000,1970-01-01
8989,Afro Samurai (2007),Action|Adventure|Animation|Drama|Fantasy,1498415400,1970-01-01
8990,Massu Engira Maasilamani (2015),Comedy|Horror|Thriller,1520361000,1970-01-01
8991,The Revenant (2015),Adventure|Drama,1531506600,1970-01-01
8992,Irrational Man (2015),Crime|Drama,1467311400,1970-01-01
8993,Exte: Hair Extensions (2007),Horror,1479493800,1970-01-01
8994,Ooops! Noah is Gone... (2015),Animation,1520361000,1970-01-01
8995,Southpaw (2015),Action|Drama,1504981800,1970-01-01
8996,Sicario (2015),Crime|Drama|Mystery,1535740200,1970-01-01
8997,Goodnight Mommy (Ich seh ich seh) (2014),Drama|Fantasy|Horror|Thriller,1493749800,1970-01-01
8998,10 Cent Pistol (2015),Crime|Thriller,1498933800,1970-01-01
8999,Before We Go (2014),Romance,1448217000,1970-01-01
9000,Anomalisa (2015),Animation|Comedy|Fantasy,1498501800,1970-01-01
9001,Colonia (2016),Thriller,1485714600,1970-01-01
9002,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Action|Animation|Sci-Fi|Thriller,1498501800,1970-01-01
9003,How to Make Love Like an Englishman (2014),Comedy|Romance,1468261800,1970-01-01
9004,Fracchia contro Dracula (1985),Comedy|Horror,1520361000,1970-01-01
9005,Always Watching: A Marble Hornets Story (2015),Horror,1518287400,1970-01-01
9006,Madly in Love (1981),Comedy,1526149800,1970-01-01
9007,The Intern (2015),Comedy,1526668200,1970-01-01
9008,Hollywood Chainsaw Hookers (1988),Comedy|Horror,1520361000,1970-01-01
9009,Love (2015),Drama|Romance,1450636200,1970-01-01
9010,Room (2015),Drama,1525458600,1970-01-01
9011,The Runner (2015),Drama,1472236200,1970-01-01
9012,The Gift (2015),Drama|Horror,1508351400,1970-01-01
9013,George Carlin: Jammin' in New York (1992),Comedy,1526149800,1970-01-01
9014,The Witch (2015),Horror,1493749800,1970-01-01
9015,Men & Chicken (2015),Comedy|Drama,1456770600,1970-01-01
9016,The Escort (2015),Comedy|Romance,1441305000,1970-01-01
9017,Doctor Who: The Waters of Mars (2009),Adventure|Children|Sci-Fi,1527186600,1970-01-01
9018,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",Animation|Comedy|Sci-Fi,1520361000,1970-01-01
9019,"Visit, The (2015)",Comedy|Horror,1458585000,1970-01-01
9020,Secret in Their Eyes (2015),Crime|Drama|Mystery,1482517800,1970-01-01
9021,The Electric Hotel (1908),Animation|Comedy|Sci-Fi,1520361000,1970-01-01
9022,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,1520361000,1970-01-01
9023,Battle For Sevastopol (2015),Drama|Romance|War,1522002600,1970-01-01
9024,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,1520361000,1970-01-01
9025,Straight Outta Compton (2015),Drama,1525458600,1970-01-01
9026,Cop Car (2015),Crime|Thriller,1462127400,1970-01-01
9027,The Lost Room (2006),Action|Fantasy|Mystery,1450117800,1970-01-01
9028,Tangerine (2015),Comedy|Drama,1447093800,1970-01-01
9029,Every Secret Thing (2014),Crime|Drama|Mystery|Thriller,1477852200,1970-01-01
9030,964 Pinocchio (1991),Horror|Sci-Fi,1498501800,1970-01-01
9031,Joy (2015),Comedy|Drama,1514140200,1970-01-01
9032,Ready Player One,Action|Sci-Fi|Thriller,1534098600,1970-01-01
9033,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,1504981800,1970-01-01
9034,Guardians (2016),(no genres listed),1535653800,1970-01-01
9035,Invincible Shaolin (1978),Action,1479493800,1970-01-01
9036,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,1493749800,1970-01-01
9037,Suffragette (2015),Drama,1475605800,1970-01-01
9038,Fort Tilden (2014),Comedy,1520361000,1970-01-01
9039,Turbo Kid (2015),Action|Adventure|Sci-Fi,1520361000,1970-01-01
9040,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,1520361000,1970-01-01
9041,War Room (2015),Drama,1525199400,1970-01-01
9042,Legend (2015),Crime|Thriller,1478025000,1970-01-01
9043,Deathgasm (2015),Comedy|Horror,1485282600,1970-01-01
9044,The Danish Girl (2015),Drama,1535740200,1970-01-01
9045,Cooties (2015),Comedy|Horror,1493749800,1970-01-01
9046,Autumn Marathon (1979),Comedy|Drama,1526149800,1970-01-01
9047,12 Chairs (1976),Adventure|Comedy,1526149800,1970-01-01
9048,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,1526149800,1970-01-01
9049,Old Men: Robbers (1971),Comedy,1526149800,1970-01-01
9050,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,1526149800,1970-01-01
9051,It Can't Be! (1975),Comedy,1447353000,1970-01-01
9052,12 Chairs (1971),Adventure|Comedy,1446748200,1970-01-01
9053,Steve Jobs: The Man in the Machine (2015),Documentary,1441564200,1970-01-01
9054,Green Room (2015),(no genres listed),1525199400,1970-01-01
9055,Beasts of No Nation (2015),Drama|War,1525199400,1970-01-01
9056,Bloodsucking Bastards (2015),Comedy|Horror,1520361000,1970-01-01
9057,Saving Christmas (2014),Children|Comedy,1536345000,1970-01-01
9058,Oscar (1967),Comedy,1526149800,1970-01-01
9059,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,1488652200,1970-01-01
9060,Knock Knock (2015),Crime|Horror|Thriller,1527013800,1970-01-01
9061,The Blue Planet (2001),Documentary,1476383400,1970-01-01
9062,Cornered! (2009),Comedy|Horror,1520361000,1970-01-01
9063,Demolition (2016),Drama,1522953000,1970-01-01
9064,Cigarette Burns (2005),Horror|Thriller,1479493800,1970-01-01
9065,Our Brand Is Crisis (2015),Comedy|Drama,1515090600,1970-01-01
9066,High Rise (2015),Action|Drama|Sci-Fi,1479493800,1970-01-01
9067,The Night Before (2015),Comedy,1516127400,1970-01-01
9068,Into the Forest (2015),Drama|Sci-Fi,1481913000,1970-01-01
9069,The Editor (2015),Comedy|Horror|Mystery,1520361000,1970-01-01
9070,Everest (2015),Adventure|Drama|Thriller,1527013800,1970-01-01
9071,The Brand New Testament (2015),(no genres listed),1501266600,1970-01-01
9072,Spotlight (2015),Thriller,1537036200,1970-01-01
9073,Pawn Sacrifice (2015),Drama,1525199400,1970-01-01
9074,Hardcore Henry (2015),Action|Adventure|Sci-Fi,1511461800,1970-01-01
9075,Burnt (2015),Drama,1473877800,1970-01-01
9076,Ryuzo and the Seven Henchmen (2015),Action|Comedy,1520361000,1970-01-01
9077,If I Were a Rich Man (2002),Comedy,1469644200,1970-01-01
9078,Last Shift (2014),Horror,1493749800,1970-01-01
9079,"F*ck You, Goethe 2 (2015)",Comedy,1514140200,1970-01-01
9080,Garam Masala (2005),Comedy,1520361000,1970-01-01
9081,Life Eternal (2015),Comedy|Crime|Thriller,1518114600,1970-01-01
9082,Hotel Transylvania 2 (2015),Animation|Comedy,1518287400,1970-01-01
9083,Anti-Social (2015),Crime,1483209000,1970-01-01
9084,Jump In! (2007),Comedy|Drama|Romance,1520361000,1970-01-01
9085,The Little Prince (2015),Animation|Fantasy,1498415400,1970-01-01
9086,Narcopolis (2014),Mystery|Sci-Fi|Thriller,1474223400,1970-01-01
9087,Ashby (2015),Comedy|Drama,1478370600,1970-01-01
9088,Wonder Woman (2017),Action|Adventure|Fantasy,1537036200,1970-01-01
9089,The Circle (2016),Drama|Sci-Fi|Thriller,1501353000,1970-01-01
9090,Silence (2016),Drama|Thriller,1525199400,1970-01-01
9091,Bridge of Spies (2015),Drama|Thriller,1525199400,1970-01-01
9092,Hyena Road,(no genres listed),1474137000,1970-01-01
9093,The Great Hypnotist (2014),Drama|Mystery|Thriller,1448303400,1970-01-01
9094,Into the Grizzly Maze (2015),Action|Horror|Thriller,1459103400,1970-01-01
9095,Human (2015),Documentary,1526149800,1970-01-01
9096,Chasuke's Journey (2015),Comedy|Drama,1445452200,1970-01-01
9097,L.A. Slasher (2015),Comedy|Crime|Fantasy,1520361000,1970-01-01
9098,"Hail, Caesar! (2016)",Comedy,1516127400,1970-01-01
9099,How To Change The World (2015),Documentary,1534962600,1970-01-01
9100,Er ist wieder da (2015),Comedy,1525458600,1970-01-01
9101,Just Eat It: A Food Waste Story (2014),Documentary,1454956200,1970-01-01
9102,Bros Before Hos (2013),Comedy,1520361000,1970-01-01
9103,Slow Learners (2015),Comedy|Romance,1491503400,1970-01-01
9104,Unforgiven (2013),Action|Crime|Drama,1487874600,1970-01-01
9105,"Sex, Drugs & Taxation (2013)",Comedy|Drama,1451154600,1970-01-01
9106,Sky High (2003),Action|Horror|Thriller,1519065000,1970-01-01
9107,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller,1517337000,1970-01-01
9108,Goosebumps (2015),Adventure|Comedy|Horror,1525199400,1970-01-01
9109,The Perfect Guy (2015),Drama|Thriller,1474914600,1970-01-01
9110,Rock the Kasbah (2015),Comedy,1483122600,1970-01-01
9111,Freaks of Nature (2015),Comedy|Horror|Sci-Fi,1459708200,1970-01-01
9112,Bone Tomahawk (2015),Horror|Western,1493749800,1970-01-01
9113,Extraordinary Tales (2015),Animation|Horror|Mystery,1526149800,1970-01-01
9114,The Dressmaker (2015),Comedy|Drama|Thriller,1476383400,1970-01-01
9115,Nowitzki: The Perfect Shot (2014),Documentary,1466447400,1970-01-01
9116,Trumbo (2015),Drama,1460053800,1970-01-01
9117,Our Lips Are Sealed (2000),Children|Comedy|Drama,1520361000,1970-01-01
9118,Idaho Transfer (1973),Sci-Fi,1519065000,1970-01-01
9119,Witch Hunt (1999),Crime|Drama,1519065000,1970-01-01
9120,Concussion (2015),Drama,1525199400,1970-01-01
9121,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy,1489775400,1970-01-01
9122,Bloodsport: The Dark Kumite (1999),Action|Thriller,1493749800,1970-01-01
9123,Formula of Love (1984),Comedy,1526149800,1970-01-01
9124,A Man from Boulevard des Capucines (1987),Comedy|Romance|Western,1446489000,1970-01-01
9125,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery,1447957800,1970-01-01
9126,Blue Mountain State: The Rise of Thadland (2015),Comedy,1455993000,1970-01-01
9127,Dil To Pagal Hai (1997),Comedy|Drama|Romance,1520361000,1970-01-01
9128,The Boy and the Beast (2015),Action|Adventure|Animation,1493749800,1970-01-01
9129,Creed (2015),Drama,1525199400,1970-01-01
9130,Dragons: Gift of the Night Fury (2011),Adventure|Animation|Comedy,1513881000,1970-01-01
9131,Twinsters (2015),Documentary,1476383400,1970-01-01
9132,Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy,1520361000,1970-01-01
9133,Solace (2015),Fantasy|Mystery|Thriller,1472754600,1970-01-01
9134,Lost in the Sun (2015),Action|Drama|Thriller,1499020200,1970-01-01
9135,Le MaÃÂ®tre d'ÃÂ©cole (1981),Comedy,1520361000,1970-01-01
9136,Eros (2004),Drama|Romance,1502130600,1970-01-01
9137,Those Happy Days (2006),Children|Comedy,1474309800,1970-01-01
9138,The Girls (1961),Comedy|Romance,1526149800,1970-01-01
9139,The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed),1526149800,1970-01-01
9140,What Men Still Talk About (2011),Comedy,1526149800,1970-01-01
9141,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery,1526149800,1970-01-01
9142,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery,1526149800,1970-01-01
9143,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,1526149800,1970-01-01
9144,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime,1526149800,1970-01-01
9145,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime,1526149800,1970-01-01
9146,Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi,1536777000,1970-01-01
9147,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama,1534876200,1970-01-01
9148,Doctor Who: A Christmas Carol (2010),Sci-Fi,1527186600,1970-01-01
